,host_name,calculated_host_listings_count_entire_homes,neighbourhood_cleansed,latitude,longitude
5550,Andronike,3,ΑΚΡΟΠΟΛΗ,37.96816,23.72327
5551,George,6,ΑΚΡΟΠΟΛΗ,37.96695,23.72402
5552,GGHomes,7,ΣΤΑΔΙΟ,37.9656356,23.7389013
5553,Stathis,4,ΝΕΟΣ ΚΟΣΜΟΣ,37.96218,23.72541
5554,Renata,7,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9626349,23.7201813
5555,Steve,7,ΚΟΛΩΝΑΚΙ,37.97908,23.74514
5556,Athina,4,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96403,23.72255
5557,Melina,27,ΠΕΤΡΑΛΩΝΑ,37.970589349832665,23.708459555745787
5558,Tonia,8,ΙΛΙΣΙΑ,37.97357,23.75303
5559,Maria,5,ΚΟΛΩΝΑΚΙ,37.97806,23.74278
5560,Evan&Anetta,68,ΝΕΟΣ ΚΟΣΜΟΣ,37.9592798,23.7313373
5561,Sokol,42,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98091,23.72062
5562,Liroy,35,ΠΕΤΡΑΛΩΝΑ,37.96971,23.71297
5563,We Saw Athens,8,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97728,23.73061
5564,Balis,3,ΓΟΥΔΙ,37.9797,23.75723
5565,Raise Team,42,ΓΚΥΖΗ,37.99200840000002,23.750172560713192
5566,Mk,3,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.0059601749484,23.73402804136276
5567,Tassos,4,ΚΕΡΑΜΕΙΚΟΣ,37.98006,23.72205
5568,Stella And Nikos,25,ΖΑΠΠΕΙΟ,37.97118,23.73285
5569,Bill & John,30,ΖΑΠΠΕΙΟ,37.9685626,23.7314432
5570,Vasso,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97862,23.72354
5571,Live In Athens,9,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97755,23.72375
5572,Vasso,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97834258247693,23.723659340155717
5573,Alexandros,11,ΚΕΡΑΜΕΙΚΟΣ,37.98005,23.72334
5574,Ks Properties,3,ΓΟΥΔΙ,37.9806709,23.7574833
5575,Georgios,4,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97488,23.733232
5576,Viktor,33,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.0158433,23.7285636
5577,Romanos,20,ΠΡΟΜΠΟΝΑ,38.02462,23.73443
5578,Effrossyni,4,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96406,23.7215
5579,Nickolas,5,ΠΑΤΗΣΙΑ,38.0153419,23.7321482
5580,Ran,6,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9748799,23.7332317
5581,Dpa,8,ΝΕΟΣ ΚΟΣΜΟΣ,37.95529,23.72621
5582,Gpm,36,ΠΑΤΗΣΙΑ,38.0099,23.73458
5583,Maria,22,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98367,23.74019
5584,Melina,27,ΠΕΤΡΑΛΩΝΑ,37.96814,23.70298
5585,Effrossyni,4,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,37.99959,23.73254
5586,Bonni,18,ΝΕΟΣ ΚΟΣΜΟΣ,37.95571,23.73013
5587,Βασιλης,4,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9938115,23.7267841
5588,Mario,4,ΒΟΤΑΝΙΚΟΣ,37.9781453,23.7070949
5589,WSD Home Inn,27,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99101,23.72872
5590,Viktor,33,ΑΝΩ ΚΥΨΕΛΗ,38.0065382,23.7367315
5591,Constantina,8,ΚΕΡΑΜΕΙΚΟΣ,37.98191,23.71612
5592,Constantina,8,ΚΕΡΑΜΕΙΚΟΣ,37.98216,23.71621
5593,VKbnb,11,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.0201471,23.7280001
5594,Vana,3,ΑΜΠΕΛΟΚΗΠΟΙ,37.99382,23.76844
5595,Ethan,5,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98752505619564,23.72100772364343
5596,Homer & Isabella,58,ΑΜΠΕΛΟΚΗΠΟΙ,37.995506,23.765224
5597,The Square Six,5,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97411,23.73334
5598,Joelle,14,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9637831,23.7252548
5599,Indigo,6,ΘΗΣΕΙΟ,37.9761507,23.7178955
5600,Dimitris,18,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96828,23.72561
5601,Jason,3,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00205,23.72903
5602,MyGreekVacations,19,ΑΚΡΟΠΟΛΗ,37.96868,23.7266
5603,Ioannis,6,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9722989,23.732951
5604,Lia,5,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.984814,23.733648
5605,Ioannis,20,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97528399999999,23.7273975
5606,Elite Ermou,6,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97551,23.72667
5607,Roubina,20,ΝΕΟΣ ΚΟΣΜΟΣ,37.9649290464812,23.72850169708377
5608,Athanasios,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97742,23.7285
5609,Amalia,3,ΘΗΣΕΙΟ,37.97412,23.71375
5610,Errika,5,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9751327047507,23.73204355896913
5611,Errika,5,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97545251083162,23.73181516932636
5612,Vasiliki,4,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00418668668749,23.732489875229497
5613,AthensApart,9,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9676,23.72998
5614,Georgios,4,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97528,23.73417
5615,Easy Cargo L.T.D.,8,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9824,23.72536
5616,Golden Home Holidays,35,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96758,23.7278
5617,Κυριακος,3,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99015,23.73427
5618,Constantinos,21,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97775,23.72897
5619,The Square Six,5,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97449,23.73214
5620,Phaedrus Living,34,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98732,23.74866
5621,Vasileios,5,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97697,23.72956
5622,Maria,13,ΓΟΥΔΙ,37.9856621,23.7632247
5623,Maria,22,ΑΚΡΟΠΟΛΗ,37.96925,23.72529
5624,Multipath,7,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96414566040039,23.72184181213379
5625,Easy Cargo L.T.D.,8,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9813561,23.7250377
5626,Esi,3,ΠΑΓΚΡΑΤΙ,37.96569,23.75368
5627,Mythos Luxury Suites,8,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9754,23.72595
5628,Viktor,33,ΝΙΡΒΑΝΑ,38.01136,23.7283
5629,AthensApart,9,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9676,23.72998
5630,Mariliza,4,ΑΚΡΟΠΟΛΗ,37.96956,23.72494
5631,Vasileios,5,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97547,23.72793
5632,George,57,ΑΚΡΟΠΟΛΗ,37.96866,23.72841
5633,Vasileios,5,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97633,23.72837
5634,Mythos Luxury Suites,8,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97571,23.72648
5635,Orchidea Monika,3,ΚΥΨΕΛΗ,37.99905,23.73782
5636,Constantinos,21,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97876,23.7287
5637,Dpa,8,ΝΕΟΣ ΚΟΣΜΟΣ,37.95678,23.72432
5638,Dropebnb,49,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.976362,23.7303942
5639,Dpa,8,ΝΕΟΣ ΚΟΣΜΟΣ,37.95534,23.72142
5640,Be My Guest,10,ΘΗΣΕΙΟ,37.97506,23.7174
5641,WSD Home Inn,27,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99135,23.72445
5642,Ioannis,6,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9722989,23.732951
5643,Stefan,13,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,38.00121,23.7234
5644,Eleni,4,ΓΟΥΔΙ,37.98201,23.75624
5645,Theodore,6,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97747,23.72531
5646,Ιωαννα,5,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97789759122488,23.725129142403603
5647,Maria,4,ΝΕΟΣ ΚΟΣΜΟΣ,37.96491,23.7298
5648,Bill & John,30,ΖΑΠΠΕΙΟ,37.96884,23.73113
5649,Tatiani,4,ΘΗΣΕΙΟ,37.973968505859375,23.716068267822266
5650,Sokol,42,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98252,23.72103
5651,Pristine Urban Suites,13,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97794,23.72897
5652,Theodore,6,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.977493042211016,23.725434388360597
5653,Pristine Urban Suites,13,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9791,23.72933
5654,Stelios,22,ΝΕΟΣ ΚΟΣΜΟΣ,37.961658,23.723265
5655,Κωνσταντινος,22,ΑΝΩ ΚΥΨΕΛΗ,38.00359,23.73519
5656,Stella And Nikos,25,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97055,23.73112
5657,Athens Houses,19,ΓΟΥΔΙ,37.98335,23.76171
5658,Bill & John,30,ΖΑΠΠΕΙΟ,37.9680663,23.7315901
5659,Konstadinos,10,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97836,23.72296
5660,Mlg,19,ΝΕΟΣ ΚΟΣΜΟΣ,37.95211,23.72603
5661,Manos,8,ΝΕΟΣ ΚΟΣΜΟΣ,37.96119,23.72343
5662,Mgv,101,ΘΗΣΕΙΟ,37.976188480615306,23.714927733955616
5663,Theodore,6,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97747,23.72531
5664,Dimitrios,3,ΘΗΣΕΙΟ,37.97414819411314,23.714626586544448
5665,Sarn,18,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9776397,23.7286596
5666,Manos,8,ΝΕΟΣ ΚΟΣΜΟΣ,37.95695,23.72526
5667,Kefi,4,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.979184,23.725362
5668,Παναγιώτης,44,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98901,23.73004
5669,The Athenians Luxury,6,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97321,23.73411
5670,G,15,ΣΤΑΔΙΟ,37.96771,23.74243
5671,Augusta,3,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.96545650808408,23.740283394972145
5672,Steve,7,ΚΟΛΩΝΑΚΙ,37.97852,23.74307
5673,Matias,3,ΚΟΛΟΚΥΝΘΟΥ,38.00116,23.71479
5674,Ιωαννα,5,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97789760000001,23.7251293
5675,Konstadinos,10,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97837,23.72296
5676,Κυριακος,3,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9902,23.73585
5677,Bill & John,30,ΖΑΠΠΕΙΟ,37.9668491,23.7314605
5678,Konstadinos,10,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97839,23.72298
5679,Ioanna,6,ΝΕΟΣ ΚΟΣΜΟΣ,37.96410657836722,23.72745710099902
5680,Pristine Urban Suites,13,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9782,23.72893
5681,Kefi,4,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.979184,23.725362
5682,Polina,4,ΝΕΟΣ ΚΟΣΜΟΣ,37.96307,23.72787
5683,Μίλτος,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97143,23.73096
5684,Live In Athens,9,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97958,23.72377
5685,Evans,10,ΝΙΡΒΑΝΑ,38.0058296,23.7232352
5686,Aris,8,ΘΗΣΕΙΟ,37.97825,23.72232
5687,Maryland,56,ΓΚΥΖΗ,37.99266,23.74847
5688,Ιωαννα,5,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97789759191137,23.725129142403603
5689,Markos,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97776,23.72347
5690,Tassos,4,ΚΕΡΑΜΕΙΚΟΣ,37.97983,23.72385
5691,Ioannis,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97829,23.72595
5692,Roubina,20,ΝΕΟΣ ΚΟΣΜΟΣ,37.96498,23.72809
5693,Bill & John,30,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97735,23.72835
5694,Hestia,40,ΙΛΙΣΙΑ,37.97720551387435,23.753388706745923
5695,Maria,13,ΓΟΥΔΙ,37.98571706457003,23.76315496256562
5696,Upstreet,121,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96952,23.73104
5697,Stefan,13,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99718,23.72857
5698,Melina,27,ΠΕΤΡΑΛΩΝΑ,37.9697,23.70164
5699,Stavros,5,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9860273,23.7401133
5700,Sokol,42,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98252,23.72103
5701,Cozy Homes,7,ΝΕΟΣ ΚΟΣΜΟΣ,37.9553189,23.7203709
5702,Robert,11,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97703552246094,23.73078155517578
5703,Athens Boutique Residences,21,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9861455,23.7392199
5704,Sokol,42,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98268,23.72202
5705,Errika,5,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9757,23.73325
5706,GGHomes,7,ΣΤΑΔΙΟ,37.96659645320989,23.7396103771697
5707,Ira & Oleg,37,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98256,23.72145
5708,Athens Boutique Residence,11,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98717926452148,23.73803685767211
5709,Anny & Emilia,9,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9675,23.72921
5710,Anny & Emilia,9,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.967503,23.72921
5711,Maria,13,ΓΟΥΔΙ,37.9856621,23.7632247
5712,Fire,4,ΑΝΩ ΚΥΨΕΛΗ,38.00364,23.73988
5713,Sarn,18,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9776397,23.7286596
5714,Evan&Anetta,68,ΑΚΡΟΠΟΛΗ,37.96920764146195,23.727473073300494
5715,Thanos,9,ΠΑΓΚΡΑΤΙ,37.96648,23.74732
5716,Panagiotis,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9759548,23.7271226
5717,Amelie,32,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98593,23.73634
5718,Stella And Nikos,25,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97333,23.73443
5719,Easy Cargo L.T.D.,8,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98074,23.72592
5720,Athina And/Or Eleni,23,ΙΛΙΣΙΑ,37.97639,23.75382
5721,Icaria,3,ΠΑΓΚΡΑΤΙ,37.9706213,23.7424978
5722,Interbalkan Capital IKE Dimitris,3,ΑΜΠΕΛΟΚΗΠΟΙ,37.98737,23.76072
5723,Olala Homes,21,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98194,23.71924
5724,Manos,8,ΝΕΟΣ ΚΟΣΜΟΣ,37.961,23.72381
5725,Melina,27,ΠΕΤΡΑΛΩΝΑ,37.96763981306561,23.708975857181034
5726,Gpm,36,ΘΗΣΕΙΟ,37.97698,23.71576
5727,We Saw Athens,8,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9772,23.73221
5728,GK Properties,25,ΑΜΠΕΛΟΚΗΠΟΙ,37.984809262784665,23.754310873113408
5729,Vangelis,3,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.997375,23.728378
5730,Melina,27,ΠΕΤΡΑΛΩΝΑ,37.971084346597145,23.706052326140775
5731,Mamaxo,12,ΠΑΤΗΣΙΑ,38.01156871329492,23.731756775417104
5732,Bonni,18,ΝΕΟΣ ΚΟΣΜΟΣ,37.95534,23.72831
5733,Athina And/Or Eleni,23,ΙΛΙΣΙΑ,37.97604,23.75231
5734,Constantina,8,ΚΕΡΑΜΕΙΚΟΣ,37.98209,23.71796
5735,Segal Group,19,ΝΕΟΣ ΚΟΣΜΟΣ,37.95411,23.72412
5736,Ira & Oleg,37,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98886,23.72444
5737,Jorzeta,3,ΚΕΡΑΜΕΙΚΟΣ,37.98424278613663,23.71599844375518
5738,Lovish,3,ΝΕΟΣ ΚΟΣΜΟΣ,37.95976729324585,23.723910762565623
5739,Icaria,3,ΠΑΓΚΡΑΤΙ,37.9715164352389,23.74303735951796
5740,Nikos,26,ΚΕΡΑΜΕΙΚΟΣ,37.98029,23.71873
5741,Maryland,56,ΠΕΤΡΑΛΩΝΑ,37.9718557,23.7089261
5742,Sokol,42,ΠΑΓΚΡΑΤΙ,37.97218,23.74316
5743,Venetia,3,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98273,23.72116
5744,Sunmix Investments,3,ΓΟΥΔΙ,37.98362,23.75963
5745,Nikos,26,ΚΕΡΑΜΕΙΚΟΣ,37.98015,23.7188
5746,Athens Boutique Residences,21,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9861455,23.7392199
5747,Athens Home,10,ΓΚΑΖΙ,37.974289,23.70764
5748,Athens Boutique Residences,21,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9861455,23.7392199
5749,Phaedrus Living,34,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.987381008538826,23.746870626927887
5750,Nice World,3,ΕΛΛΗΝΟΡΩΣΩΝ,37.99750133137323,23.77760548860141
5751,Pietro,5,ΑΜΠΕΛΟΚΗΠΟΙ,37.995682,23.764099
5752,Maryland,56,ΠΕΤΡΑΛΩΝΑ,37.9680967,23.7106313
5753,G,15,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96271539391103,23.72155268163546
5754,Evan&Anetta,68,ΝΕΟΣ ΚΟΣΜΟΣ,37.95835,23.72625
5755,Media Naranja And Partners,4,ΕΛΛΗΝΟΡΩΣΩΝ,37.99662,23.77862
5756,Mihail,8,ΣΤΑΔΙΟ,37.966236458376734,23.740796149885234
5757,Emmanuela,20,ΠΑΓΚΡΑΤΙ,37.96660570576603,23.7473404314551
5758,Homer & Isabella,58,ΠΑΓΚΡΑΤΙ,37.96914,23.7453
5759,Pericles,4,ΑΚΡΟΠΟΛΗ,37.963867,23.717999
5760,Dpa,8,ΑΚΡΟΠΟΛΗ,37.96314,23.71661
5761,Melina,27,ΠΕΤΡΑΛΩΝΑ,37.96918,23.7063
5762,Harry,64,ΝΕΟΣ ΚΟΣΜΟΣ,37.9569412,23.7343921
5763,Fokas,4,ΠΑΓΚΡΑΤΙ,37.96817,23.74492
5764,Anastasios,3,ΣΤΑΔΙΟ,37.96758,23.74405
5765,Ira & Oleg,37,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9865,23.7268
5766,Baran,3,ΕΛΛΗΝΟΡΩΣΩΝ,37.99687,23.76961
5767,Viktor,33,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.0019918046865,23.72970903428647
5768,Home,23,ΑΜΠΕΛΟΚΗΠΟΙ,37.99045,23.75786
5769,Vangelis,3,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.997387,23.728436
5770,Dimitra,6,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.987072,23.72242
5771,Dimitra,6,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.986198,23.724625
5772,Liroy,35,ΛΥΚΑΒΗΤΤΟΣ,37.98164,23.74806
5773,Viktor,33,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.0046604,23.7266943
5774,Toni,47,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97946,23.73561
5775,Dennis,3,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98126,23.73558
5776,Harry,64,ΝΕΟΣ ΚΟΣΜΟΣ,37.95582,23.72028
5777,WSD Home Inn,27,ΠΑΓΚΡΑΤΙ,37.97294,23.74739
5778,WSD Home Inn,27,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98565706094845,23.72224063985044
5779,Michalis,16,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98813,23.74251
5780,Liroy,35,ΠΑΓΚΡΑΤΙ,37.96956,23.7449
5781,Melina,27,ΠΕΤΡΑΛΩΝΑ,37.968821125332376,23.710433455981622
5782,Athens Panorama Project,8,ΝΕΑ ΚΥΨΕΛΗ,37.9971,23.74272
5783,Pristine Urban Suites,13,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9775,23.73114
5784,Dadi,4,ΣΤΑΔΙΟ,37.96451,23.7447
5785,Homer & Isabella,58,ΠΑΓΚΡΑΤΙ,37.967064,23.745409
5786,Anastasios,3,ΙΛΙΣΙΑ,37.97717766067356,23.75242696586813
5787,Stelios,22,ΝΕΟΣ ΚΟΣΜΟΣ,37.9587977,23.7321166
5788,Chryssa,9,ΠΑΓΚΡΑΤΙ,37.96653,23.75432
5789,Pristine Urban Suites,13,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97772,23.73071
5790,Jessy,3,ΣΤΑΔΙΟ,37.96538,23.74292
5791,Lia,5,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.984814,23.733648
5792,Viktor,33,ΠΕΔΙΟ ΑΡΕΩΣ,37.9932418,23.7321449
5793,Nikolaos,4,ΝΕΟΣ ΚΟΣΜΟΣ,37.962457229382366,23.726312408598307
5794,Platina,3,ΠΑΓΚΡΑΤΙ,37.9703398,23.742411
5795,Maria,4,ΚΟΛΩΝΑΚΙ,37.97692,23.74718
5796,Pietro,5,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9974365234375,23.72337532043457
5797,Nina,18,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9985547,23.7296368
